candidate_topic_count,topic_number,representative_rank,tfidf_row_index,topic_weight,relative_topic_loading,video_id,comment_id,comment_text,retrofit_topic,creator_type,video_type,primary_theme
8,6,2,3448,0.2578881985468344,1.0,jYNufQVIFfA,UgxUq-MVpFxzwQN6yMN4AaABAg,Great video as always 👍,damp_condensation_moisture,builder_contractor,problem_warning_mistakes,theme_practical_advice
8,6,3,31058,0.2578881985468344,1.0,C5lPpLUw-Ts,Ugwr2Msi9gMhtiGW-kx4AaABAg,Great video as always!!,external_wall_insulation,diy_renovator_homeowner,how_to_installation_demo,theme_practical_advice
8,6,4,26493,0.22748127305656068,1.0,9jRpO_kKgJM,UgzKSTff0h8q76aIy4N4AaABAg,"As always, great video, thanks so much.",smart_heating_controls,training_educational,how_to_installation_demo,theme_practical_advice
8,6,5,18304,0.19579732740577832,1.0,LL6YhT_HkIY,UgxNfEVefVeIAleh-794AaABAg,Top video as always 👍👍,heat_pump_heating_retrofit,installer_tradesperson,how_to_installation_demo,theme_practical_advice
8,6,6,4129,0.1940625251724937,1.0,1mJkjrwxdP4,Ugz6JPHkBE55sXDz4p14AaABAg,Great video. Is that polished metal one?,smart_heating_controls,training_educational,how_to_installation_demo,theme_question_request
8,6,7,16203,0.19211871651165388,0.6900579418778274,uv75G4ed2dw,UgxmU03x2_v_GF23LIF4AaABAg,Another great video. Have you said what your first name is?,heat_pump_heating_retrofit,diy_renovator_homeowner,project_walkthrough,theme_question_request
8,6,8,17216,0.19040720248742812,1.0,NuBYWUFiuww,UgzgM48EDlJ1_Kff5e14AaABAg,"I always keep the screws for reusing, great video thanks",windows_doors_glazing,installer_tradesperson,how_to_installation_demo,theme_practical_advice
8,6,9,5046,0.1809598366708422,0.9907733181631024,irytqcJZSps,UgyT5ygyZNogFrYAKwh4AaABAg,Great video thanks. So do you have to remove the plaster first?,damp_condensation_moisture,builder_contractor,problem_warning_mistakes,theme_question_request
8,6,10,26284,0.17353503946721385,1.0,7dhfqmm_c2M,UgyuVIXwSGh5HU9KhNp4AaABAg,Ps. Great video & thanks. It highlights the problem.,cavity_wall_insulation,installer_tradesperson,how_to_installation_demo,theme_safety_risk_warning
8,7,1,24953,0.23110483476509233,1.0,GZAce6iz2gg,Ugz9lgNYahQVKq1u3Ed4AaABAg,why brazing and not stabrite8??,heat_pump_heating_retrofit,installer_tradesperson,how_to_installation_demo,theme_question_request
8,7,2,28552,0.20740279834723369,1.0,bKTsLHSS7i4,UgycH5xlYvdPoVmODsx4AaABAg,Don't do it.,heat_pump_heating_retrofit,diy_renovator_homeowner,problem_warning_mistakes,theme_practical_advice
8,7,3,26270,0.20740279834723369,1.0,pvUA6iFJKy8,Ugx0m3fprRWNNSLzA8J4AaABAg,Don't do it,damp_condensation_moisture,diy_renovator_homeowner,how_to_installation_demo,theme_practical_advice
8,7,4,18162,0.20740279834723369,1.0,H51FYrDR5xs,UgzvA4lqcqrhpH69mkF4AaABAg,Don't give up,damp_condensation_moisture,diy_renovator_homeowner,project_walkthrough,theme_practical_advice
8,7,5,35374,0.20740279834723369,1.0,I7GD0MB8SzY,Ugw4Op9DpB6qYC0gKR54AaABAg,£525 ... not £325!,floor_insulation,diy_renovator_homeowner,how_to_installation_demo,theme_cost_finance
8,7,6,35714,0.20740279834723369,1.0,FXXgjvOJcYI,UgxKnQ6BWW4LleMUhh14AaABAg,I don't undertand.,airtightness_draught_proofing,training_educational,practical_advice_explainer,theme_practical_advice
8,7,7,1210,0.20740279834723369,1.0,kwVleBvWH64,Ugwf2E-xTzn2NPKSE9B4AaABAg,Fire or not,ventilation_mvhr,builder_contractor,how_to_installation_demo,theme_safety_risk_warning
8,7,8,3160,0.18265476747027776,1.0,xcAwujfTN64,Ugy0GVd7YA0P_q9aqkx4AaABAg,Why install from top to bottom? Why not bottom to top????,solar_renewable_integration,installer_tradesperson,how_to_installation_demo,theme_question_request
8,7,9,1744,0.16903125638839406,0.9657243359021589,4-6KqpUoM3g,UgwiBUdxt1dHW5Ap6Kx4AaABAg,Why not use a calkline?,airtightness_draught_proofing,installer_tradesperson,how_to_installation_demo,theme_question_request
8,7,10,2820,0.1685534018138811,0.922674318552724,GhAKMAcmJFg,UgyO8b5aQVaog0ElQrt4AaABAg,why aren't you boris's heating tzar yet?,heat_pump_heating_retrofit,builder_contractor,practical_advice_explainer,theme_question_request
8,8,1,5110,0.19608349924301954,1.0,jKiXJOX4ol8,UgxwhEvjXdkzouWG22l4AaABAg,Do you also have a heat pump?,solar_renewable_integration,installer_tradesperson,how_to_installation_demo,theme_question_request
8,8,2,31740,0.17660396108015936,1.0,fh_KDoj2Qm8,UgyYhjQHQxQiclZiGD14AaABAg,"Heat pump At 50c! , you need to rethink that one.",heat_pump_heating_retrofit,training_educational,how_to_installation_demo,theme_practical_advice
8,8,3,41658,0.15878259724355195,0.7277572218519027,QLGANlbqIFY,UgyHPCFH1wQ5Y9osiXN4AaABAg,There seem to be two heat pumps out the front. What is the second heat pump for?,heat_pump_heating_retrofit,training_educational,project_walkthrough,theme_question_request
8,8,4,28746,0.14018785988715948,1.0,xOUBlKTynes,UgzokSIQDFqfOrCzZTh4AaABAg,Get a quote for a heat pump: https://tech.referrals.octopus.energy/uOYXOG2p,heat_pump_heating_retrofit,installer_tradesperson,how_to_installation_demo,theme_cost_finance
8,8,5,22581,0.13531595028776017,0.7941990324290189,qmWRN3Ob1Po,UgzKJJAHgWprZndih1x4AaABAg,I don't have the funds for this heat pump solution or do I have the space.,heat_pump_heating_retrofit,training_educational,how_to_installation_demo,theme_practical_advice
8,8,6,24893,0.13073313135398087,1.0,Hyv_vQEvHgo,Ugy_h-jUZMVmv9eM0qF4AaABAg,Is it a heat storage heat pump boiler?,heat_pump_heating_retrofit,diy_renovator_homeowner,how_to_installation_demo,theme_question_request
8,8,7,33336,0.12804582172965728,0.6209881008683258,lpRNEcK3fGA,Ugwh4X9U_q8zY2bjC_l4AaABAg,How noisy is your heat pump?,heat_pump_heating_retrofit,installer_tradesperson,how_to_installation_demo,theme_question_request
8,8,8,38984,0.12715034410714832,1.0,0oDLwBZurp8,UgzBS1s0mT8OG-pJbGd4AaABAg,Are you showing the installation of the heat pump?,whole_house_deep_retrofit,builder_contractor,project_walkthrough,theme_question_request
8,8,9,38980,0.12435679669945014,1.0,0oDLwBZurp8,UgxX1c5x8CcJ3RIBB6N4AaABAg,Do you have a heat pump episode?,whole_house_deep_retrofit,builder_contractor,project_walkthrough,theme_question_request
8,8,10,41794,0.12425385846139064,1.0,MUGaC890lJ8,UgyaGaVI25InQbK3IUd4AaABAg,So a heat pump comes pre installed? Also are all heat pump heaters electric?,heat_pump_heating_retrofit,installer_tradesperson,how_to_installation_demo,theme_question_request
10,1,1,2129,0.09861542859821602,1.0,dIPM5yk2u38,UgxDBm2E0cM3Ff05O6h4AaABAg,I have one for insulation!,airtightness_draught_proofing,installer_tradesperson,how_to_installation_demo,theme_energy_performance
10,1,2,1136,0.09861542859821602,1.0,MzSCf_LkyNw,Ugy-u5O1GuWuYQSdmVp4AaABAg,Insulation thief. 😂,loft_roof_insulation,installer_tradesperson,how_to_installation_demo,theme_energy_performance
10,1,3,26808,0.09861542859821602,1.0,fm11vZii5Es,Ugyg1_I19Ehy5_gYI5R4AaABAg,200mm insulation - blimey,loft_roof_insulation,builder_contractor,how_to_installation_demo,theme_energy_performance
10,1,4,33151,0.07550762267146459,1.0,y3g4Vpec1_M,Ugzd1eOwGHTinM8FjOV4AaABAg,Is that a 300mm wall and 100mm insulation?,damp_condensation_moisture,builder_contractor,how_to_installation_demo,theme_question_request
10,1,5,18021,0.06845023716991457,0.9942630013345758,H51FYrDR5xs,Ugx7Z1UkNwGRUKOEJ3R4AaABAg,"14:40on the inside you can seal the stone work off with a 1"" air gap for drying, then insulation and Vapour Barrier . you connect the air gap all the way up to the attic vented space . the coating to the inside of the stone walls needs to be removed at least mostly removed anyways. that wall needs to have a gap that actually is vented top and bottom. you can probably vent the bottom inside air gap to the outside thru the stone wall. the outside wall needs to be a rain screen, then the insulation and attic is the dry heated conditioned space.",damp_condensation_moisture,diy_renovator_homeowner,project_walkthrough,theme_practical_advice
10,1,6,37306,0.06545646074870566,0.5317024003857591,Lc2D5U4DJew,UgxbWQiZbNopN3zp-wp4AaABAg,"Hi Steve, loving the videos. I am learning quite a bit about vapour barriers and insulation. The only part that confuses me is where to vapour barrier the wall? I'm making a garden room with a warm roof where the osb for the roof will have a sticky vapour barrier applied on top, followed by insulation and then another later of osb on top as you explain in many of your videos. I will be tucking in the insulation in between the joists under the osb on top of the wall as you explain. My question is if i use a barrier on the inside of the wall and take this over the insulation between the joists (where it's been 'tucked'), what would i do about the joist? if i tape around the joints could there still be a dew point inside the joists themselves due to thermal bridging? will air movement pass through the joists (the wood itself) and pass laterally through the osb? is this even an issue I should be concerned about?",loft_roof_insulation,installer_tradesperson,problem_warning_mistakes,theme_question_request
